episode number, steps in evaluation, accumulated reward, done 
789, 200, -0.35457498776772634, 1
790, 200, -1.1493765102806164, 1
791, 200, -1.1477494822119938, 1
792, 200, -0.32287823020901846, 1
793, 200, -0.2952578879521912, 1
794, 200, -0.05211832098684197, 1
795, 200, -0.5500361513688149, 1
796, 200, -1.4557483542504341, 1
797, 200, -1.9652891675191364, 1
798, 200, -1.6489185077080117, 1
799, 200, -1.8082202288278655, 1
800, 200, -1.3431392157524145, 1
801, 200, -1.1399567372037795, 1
802, 200, -1.1845509252034918, 1
803, 200, -0.48320516271564157, 1
804, 200, -0.05750513617632003, 1
805, 200, -0.0359276601745747, 1
806, 200, -0.008674520916565965, 1
807, 200, -0.006309103763656018, 1
808, 200, -0.08631509488688062, 1
809, 200, -0.03367210032996275, 1
810, 200, -0.07310437224719983, 1
811, 200, -0.07391805222855213, 1
812, 200, -0.14177013094168867, 1
813, 200, -0.5935858818033138, 1
814, 200, -1.1002095409379196, 1
815, 200, -1.258608061943247, 1
816, 200, -0.8438732611252128, 1
817, 200, -1.242394872479183, 1
818, 200, -0.7888040044852138, 1
819, 200, -0.45219668035351324, 1
820, 200, -0.1350826050757776, 1
821, 200, -1.0501930302082754, 1
822, 200, -1.2142653238184622, 1
823, 200, -1.152085339746464, 1
824, 200, -0.6745360027378953, 1
825, 200, -0.9992041555119547, 1
826, 200, -1.266879160576048, 1
827, 200, -1.3674041166433686, 1
828, 200, -1.6988239612948348, 1
829, 200, -1.5976466150055668, 1
830, 200, -0.797615107487373, 1
831, 200, -0.46973983296382005, 1
832, 200, -0.9201898672284778, 1
833, 200, -1.1385477847136363, 1
834, 200, -0.2515606443856938, 1
835, 200, -0.7993179599531948, 1
836, 200, -1.0092269792481663, 1
837, 200, -0.5529185365169503, 1
838, 200, -0.51433434204, 1
839, 200, -0.32757047590585364, 1
840, 200, -0.27609407706276684, 1
841, 200, -0.2637892409169158, 1
842, 200, -0.5940632503391753, 1
843, 200, -1.3880012305016045, 1
844, 200, -1.3438272473695145, 1
845, 200, -1.2090035425779924, 1
846, 200, -1.0624031838850216, 1
847, 200, -0.2072043832294655, 1
848, 200, -0.8155051273010002, 1
849, 200, -0.6764251739437108, 1
850, 200, -0.7239871384330345, 1
851, 200, -0.867677884175715, 1
852, 200, -0.593573738588143, 1
853, 200, -0.9143513335402418, 1
854, 200, -1.0791051346280167, 1
855, 200, -1.5850361919100677, 1
856, 200, -0.9711466698750222, 1
857, 200, -0.17228436010889078, 1
858, 200, -0.5155569048848972, 1
859, 200, -0.8374416420683117, 1
860, 200, -0.6466022610745215, 1
861, 200, -0.6447763685597347, 1
862, 200, -0.9507715205213199, 1
863, 200, -0.3435905770196436, 1
864, 200, -0.17952485524894585, 1
865, 200, -0.5503516041106391, 1
866, 200, -0.5608861070764201, 1
867, 200, -0.4615671167288571, 1
868, 200, -0.1887605595439218, 1
869, 200, -0.24298715457991568, 1
870, 200, -0.2078119644207795, 1
871, 200, -0.27428115280554105, 1
872, 200, -0.34968693210080126, 1
873, 200, -0.37952872597522613, 1
874, 200, -0.12081764106615081, 1
875, 200, -0.05427947279755985, 1
876, 200, -0.11970255335529034, 1
877, 200, -0.0792133346079898, 1
878, 200, -0.003126552196371199, 1
879, 200, -0.11327460736330956, 1
880, 200, -0.09459303668072981, 1
881, 200, -0.1608803458550323, 1
882, 200, -0.08878410415840021, 1
883, 200, -0.14274827446538543, 1
884, 200, -0.3192298201898133, 1
885, 200, -0.2732177564500643, 1
886, 200, -0.27883475067998925, 1
887, 200, -0.22602609685453065, 1
888, 200, -0.14912114999122825, 1
889, 200, -0.29843392630867266, 1
890, 200, -0.26631346964133396, 1
891, 200, -0.21906214934224844, 1
892, 200, -0.30534148883412493, 1
893, 200, -0.12072581149129516, 1
894, 200, -0.10331949527460495, 1
895, 200, -0.1996983424546583, 1
896, 200, -0.21785472988904814, 1
897, 200, -0.29490048737668106, 1
898, 200, -0.24171503693785842, 1
899, 200, -0.2137625300177829, 1
900, 200, -0.09365718326771463, 1
901, 200, -0.11357473999958591, 1
902, 200, -0.26867121697634927, 1
903, 200, -0.0873599884016543, 1
904, 200, -0.23155718629497182, 1
905, 200, -0.43532458765950627, 1
906, 200, -0.5440747234576246, 1
907, 200, -0.44813706659953545, 1
908, 200, -0.39507931679047725, 1
909, 200, -0.4545406211872185, 1
910, 200, -0.2421065333330229, 1
911, 200, -0.281293792710358, 1
912, 200, -0.08991034446066165, 1
913, 200, -0.3369894230814285, 1
914, 200, -0.5592350750555186, 1
915, 200, -0.42975792090338233, 1
916, 200, -0.37899117462667115, 1
917, 200, -0.42817078357644545, 1
918, 200, -0.2835920640843424, 1
919, 200, -0.14309079833616298, 1
920, 200, -0.2239371679053176, 1
921, 200, -0.09827122206203989, 1
922, 200, -0.0961627631343706, 1
923, 200, -0.0774944265648541, 1
924, 200, -0.14352353075957083, 1
925, 200, -0.0960602279652184, 1
926, 200, -0.11874300582418837, 1
927, 200, -0.13845112667325848, 1
928, 200, -0.1018353816951759, 1
929, 200, -0.1306697945277051, 1
930, 200, -0.10100583499837838, 1
931, 200, -0.09271338604602379, 1
932, 200, -0.06886026168152223, 1
933, 200, -0.046883340324684816, 1
934, 200, -0.11337660047641886, 1
935, 200, -0.10284571890363135, 1
936, 200, -0.17910929198010545, 1
937, 200, -0.22081906584013994, 1
938, 200, -0.27055644901651515, 1
939, 200, -0.3995489189672271, 1
940, 200, -0.4995594080055085, 1
941, 200, -0.6447183133144067, 1
942, 200, -0.590825145793422, 1
943, 200, -0.31437419674590833, 1
944, 200, -0.4204658103586257, 1
945, 200, -0.5050609041866577, 1
946, 200, -0.5247384840486385, 1
947, 200, -0.17284892915252612, 1
948, 200, -0.14820829998431992, 1
949, 200, -0.24510702875988002, 1
950, 200, -0.568984626593761, 1
951, 200, -0.5437555469855748, 1
952, 200, -0.4076033872503733, 1
953, 200, -0.5343387829678977, 1
954, 200, -0.6414235425114434, 1
955, 200, -0.6999403100094532, 1
956, 200, -0.6588243061408424, 1
957, 200, -0.544494469696972, 1
958, 200, -0.5006321496669284, 1
959, 200, -0.4116451349715623, 1
960, 200, -0.40642775458822034, 1
961, 200, -0.4286939827674569, 1
962, 200, -0.3907260115838512, 1
963, 200, -0.37384350349627854, 1
964, 200, -0.2520564473444963, 1
965, 200, -0.24593580125137018, 1
966, 200, -0.32417802353819886, 1
967, 200, -0.3954608445307153, 1
968, 200, -0.667604759776607, 1
969, 200, -0.7545503947111611, 1
970, 200, -0.6959024987900164, 1
971, 200, -0.6430769960117599, 1
972, 200, -0.6495462466927934, 1
973, 200, -0.6017543725024406, 1
974, 200, -0.6099864283865585, 1
975, 200, -0.6692757175986459, 1
976, 200, -0.5387145800624665, 1
977, 200, -0.45549109711748303, 1
978, 200, -0.3875327606185992, 1
979, 200, -0.456115106975838, 1
980, 200, -0.42409488452509975, 1
981, 200, -0.47018314980107273, 1
982, 200, -0.3366569460640838, 1
983, 200, -0.39475540302039885, 1
984, 200, -0.4821182076608125, 1
985, 200, -0.5228344057075601, 1
986, 200, -0.5880350993508383, 1
987, 200, -0.7488847554681652, 1
988, 200, -0.7430631726969271, 1
989, 200, -0.6672223404939942, 1
990, 200, -0.7359069086835095, 1
991, 200, -0.6245675574678496, 1
992, 200, -0.5988621425239321, 1
993, 200, -0.6998946888293889, 1
994, 200, -0.6639371106888283, 1
995, 200, -0.6031218708285888, 1
996, 200, -0.6711590041853034, 1
997, 200, -0.5309201318173815, 1
998, 200, -0.33883491626372964, 1
999, 200, -0.5043096991786753, 1
1000, 200, -0.5233363834364434, 1
