episode number, steps in evaluation, accumulated reward, done 
802, 200, -0.026198402957419164, 1
803, 200, -0.007144839683057322, 1
804, 200, -0.14477394343320424, 1
805, 200, -0.1034309667887107, 1
806, 200, -0.04557583180755914, 1
807, 200, -0.17654941627885926, 1
808, 200, -0.11856159261246554, 1
809, 200, -0.0379978316875959, 1
810, 200, -1.9071252691860467, 1
811, 200, -0.7040388989395409, 1
812, 200, -1.8379906060011497, 1
813, 200, -1.9745471568344137, 1
814, 200, -2.969918351232714, 1
815, 200, -1.828841670457655, 1
816, 200, -0.8861295281463243, 1
817, 200, -0.005945719834932908, 1
818, 200, -0.060035150376720844, 1
819, 200, -0.8705938306461817, 1
820, 200, -0.37111872304107607, 1
821, 200, -0.8301869897181678, 1
822, 200, -0.5246495769192793, 1
823, 200, -0.1561556901198953, 1
824, 200, -0.8674093686727915, 1
825, 200, -0.17913943513022265, 1
826, 200, -0.17550300423434811, 1
827, 200, -2.730410282462926, 1
828, 200, -3.2080810486316227, 1
829, 200, -4.8129341580428795, 1
830, 200, -3.327360520528782, 1
831, 200, -2.229583775704093, 1
832, 200, -2.249138558103703, 1
833, 200, -2.0852211399665164, 1
834, 200, -1.762562304599551, 1
835, 200, -1.3491777404249718, 1
836, 200, -1.69595701928409, 1
837, 200, -2.4977072565952354, 1
838, 200, -3.3546910843256526, 1
839, 200, -3.263150614043889, 1
840, 200, -2.5425138754548895, 1
841, 200, -3.5001606393481923, 1
842, 200, -2.3661941404658564, 1
843, 200, -2.836335053040921, 1
844, 200, -2.120244733506161, 1
845, 200, -2.4819608100669552, 1
846, 200, -2.816741073003828, 1
847, 200, -2.8320665119693866, 1
848, 200, -3.9237833004946845, 1
849, 200, -2.915526931499877, 1
850, 200, -1.7182301947724437, 1
851, 200, -2.032853610951841, 1
852, 200, -1.6196715903121859, 1
853, 200, -1.8850611091214828, 1
854, 200, -3.2094355959654006, 1
855, 200, -2.2175920051106823, 1
856, 200, -3.0970628153964395, 1
857, 200, -3.302638805819701, 1
858, 200, -1.7182144560074488, 1
859, 200, -1.8631803351582679, 1
860, 200, -1.673366360051169, 1
861, 200, -1.6720582225548954, 1
862, 200, -2.197497558341387, 1
863, 200, -2.6379005266716753, 1
864, 200, -2.216818960416066, 1
865, 200, -1.9920548423776336, 1
866, 200, -1.869325148378229, 1
867, 200, -1.6786930522459242, 1
868, 200, -2.1862145763137133, 1
869, 200, -1.735253235263296, 1
870, 200, -1.8644680822048134, 1
871, 200, -2.297839822308922, 1
872, 200, -1.531060320403941, 1
873, 200, -1.528807663085241, 1
874, 200, -1.3772398200457057, 1
875, 200, -1.7712100021945476, 1
876, 200, -1.5129429321903594, 1
877, 200, -2.1603942904706623, 1
878, 200, -1.409923463241418, 1
879, 200, -1.5740829206742735, 1
880, 200, -1.7458166827181851, 1
881, 200, -1.245213622413743, 1
882, 200, -1.4951985599204474, 1
883, 200, -1.477721253379777, 1
884, 200, -1.6772289257949615, 1
885, 200, -1.5055189807262994, 1
886, 200, -1.9334767448221148, 1
887, 200, -1.490703646453656, 1
888, 200, -1.305594304004483, 1
889, 200, -1.1512483288413247, 1
890, 200, -1.1485325587195714, 1
891, 200, -0.8183746046209804, 1
892, 200, -1.1746506888295491, 1
893, 200, -1.2046148488393689, 1
894, 200, -1.3661057637914056, 1
895, 200, -1.416797709730125, 1
896, 200, -1.1869057569200623, 1
897, 200, -1.1341114787504392, 1
898, 200, -1.2319365780692673, 1
899, 200, -1.3730108951152293, 1
900, 200, -1.352629431036463, 1
901, 200, -1.0299822451526308, 1
902, 200, -1.239902387531733, 1
903, 200, -1.021683260164438, 1
904, 200, -0.8271013837493867, 1
905, 200, -0.8366827790004064, 1
906, 200, -0.7587108002704194, 1
907, 200, -0.8180104835088036, 1
908, 200, -0.8059528973800687, 1
909, 200, -0.5127382720422065, 1
910, 200, -0.7425009864146012, 1
911, 200, -0.5730297535036409, 1
912, 200, -0.632706620798019, 1
913, 200, -0.44474565133253635, 1
914, 200, -0.35524588032785787, 1
915, 200, -0.2985600203520671, 1
916, 200, -0.2354512822661087, 1
917, 200, -0.15914105245026827, 1
918, 200, -0.16958666669230582, 1
919, 200, -0.1410169272800559, 1
920, 200, -0.10222752906805001, 1
921, 200, -0.13581739088846004, 1
922, 200, -0.09357082209007639, 1
923, 200, -0.09536176020722757, 1
924, 200, -0.08541762139710528, 1
925, 200, -0.03887186407334752, 1
926, 200, -0.07692953155109, 1
927, 200, -0.02813382934504866, 1
928, 200, -0.011784383295423164, 1
929, 200, -0.030847542519612997, 1
930, 200, -0.0072716075409643794, 1
931, 200, -0.013310727369364705, 1
932, 200, -0.00927280845548974, 1
933, 200, -0.03395907833312572, 1
934, 200, -0.03879456649175773, 1
935, 200, -0.002466359424581106, 1
936, 200, -0.024059467102256073, 1
937, 200, -0.0030273200141598695, 1
938, 200, -0.016990310945100267, 1
939, 200, -0.04425191253049328, 1
940, 200, -0.0007858154198750975, 1
941, 200, -0.033691545918750586, 1
942, 200, -0.011565894880747662, 1
943, 200, -0.01177369574368164, 1
944, 200, -0.05824735553662491, 1
945, 200, -0.060166419569869345, 1
946, 200, -0.019196169334019752, 1
947, 200, -0.07770719988154849, 1
948, 200, -0.06372413661722591, 1
949, 200, -0.031121844333041555, 1
950, 200, -0.03832925729351029, 1
951, 200, -0.034025483341340756, 1
952, 200, -0.0487297431855977, 1
953, 200, -0.049016931491398595, 1
954, 200, -0.052045096907772516, 1
955, 200, -0.04520597652119851, 1
956, 200, -0.03807924604308121, 1
957, 200, -0.060863979006136056, 1
958, 200, -0.026670200390834977, 1
959, 200, -0.007249576707035924, 1
960, 200, -0.02819027460268552, 1
961, 200, -0.013480276392713458, 1
962, 200, -0.04404278973138063, 1
963, 200, -0.06345329585359726, 1
964, 200, -0.0053983488412114216, 1
965, 200, -0.034795428741817534, 1
966, 200, -0.037858509716130834, 1
967, 200, -0.025267224103825644, 1
968, 200, -0.0805168083193791, 1
969, 200, -0.046102122684459734, 1
970, 200, -0.13923253367650992, 1
971, 200, -0.11877791711750518, 1
972, 200, -0.08241313722786801, 1
973, 200, -0.1368869327300197, 1
974, 200, -0.05186978409719585, 1
975, 200, -0.04479638797386991, 1
976, 200, -0.0871921989748586, 1
977, 200, -0.07277987200426105, 1
978, 200, -0.04691878273185287, 1
979, 200, -0.006745422726933174, 1
980, 200, -0.1214339392926279, 1
981, 200, -0.00778042006708085, 1
982, 200, -0.006282320414100638, 1
983, 200, -0.030899020092217917, 1
984, 200, -0.023764529339810787, 1
985, 200, -0.05613745499446922, 1
986, 200, -0.015230589431836706, 1
987, 200, -0.12930035927500155, 1
988, 200, -0.016976021429992293, 1
989, 200, -0.05326788742758375, 1
990, 200, -0.03255292905902433, 1
991, 200, -0.11298051406491512, 1
992, 200, -0.07814142843361696, 1
993, 200, -0.2819973172442185, 1
994, 200, -0.1792261156868459, 1
995, 200, -0.30676646577301253, 1
996, 200, -0.22275793690373755, 1
997, 200, -0.40928955234756914, 1
998, 200, -0.5226568475127102, 1
999, 200, -0.2728849664889775, 1
1000, 200, -0.5062242502954347, 1
