episode number, steps in evaluation, accumulated reward, done 
386, 200, -0.14216714648917045, 1
387, 200, -0.002267034383463452, 1
388, 200, -0.13470407335699186, 1
389, 200, -0.2206226483757057, 1
390, 200, -0.5763076453632988, 1
391, 200, -0.3024339238033693, 1
392, 200, -0.0960644490167628, 1
393, 200, -0.11388098243200279, 1
394, 200, -0.05642734109449047, 1
395, 200, -0.16769870700128886, 1
396, 200, -0.7075025643689697, 1
397, 200, -0.42281268693802515, 1
398, 200, -0.4264148897630609, 1
399, 200, -0.0772496473001178, 1
400, 200, -0.45032375570701194, 1
401, 200, -0.10917832753005348, 1
402, 200, -0.22089296013630408, 1
403, 200, -0.2525810597906857, 1
404, 200, -0.5905866821406944, 1
405, 200, -0.23385130644354904, 1
406, 200, -0.4019062739394307, 1
407, 200, -0.14306253663222182, 1
408, 200, -0.45004561389816106, 1
409, 200, -0.9237866666368456, 1
410, 200, -0.4450586988627617, 1
411, 200, -0.1991860491553927, 1
412, 200, -0.8639265414663245, 1
413, 200, -0.11187470364297808, 1
414, 200, -0.428098516268047, 1
415, 200, -0.9058144804289188, 1
416, 200, -0.48590506436625197, 1
417, 200, -0.6112374353464868, 1
418, 200, -0.4932553632182556, 1
419, 200, -0.23355501860627695, 1
420, 200, -1.354230174256883, 1
421, 200, -0.28734191810198517, 1
422, 200, -1.0014533446303542, 1
423, 200, -0.9846294249603359, 1
424, 200, -0.5946815143021255, 1
425, 200, -0.22860216646216114, 1
426, 200, -0.7429452966502081, 1
427, 200, -1.1749169313010863, 1
428, 200, -0.09444997137288791, 1
429, 200, -0.2847395821570474, 1
430, 200, -0.2925007428129201, 1
431, 200, -0.32240181961035813, 1
432, 200, -1.179228972105936, 1
433, 200, -0.23307573967292036, 1
434, 200, -0.8185122663736669, 1
435, 200, -0.25532698376357427, 1
436, 200, -1.0771297069845, 1
437, 200, -0.9063039306856344, 1
438, 200, -0.5517365819158951, 1
439, 200, -1.3075005692600894, 1
440, 200, -0.624021080916009, 1
441, 200, -1.0135332639887094, 1
442, 200, -0.4567745291675139, 1
443, 200, -0.284122316005428, 1
444, 200, -0.1994049129694577, 1
445, 200, -1.2124311626834217, 1
446, 200, -0.9792988599729786, 1
447, 200, -0.9869439831217346, 1
448, 200, -0.10422945040631963, 1
449, 200, -1.3213793535719203, 1
450, 200, -0.28784155044591814, 1
451, 200, -2.1128819527913913, 1
452, 200, -1.9414670816450872, 1
453, 200, -0.2450276748230113, 1
454, 200, -0.12292814179453762, 1
455, 200, -2.0052178746284914, 1
456, 200, -0.21408767764215395, 1
457, 200, -0.14775533774472938, 1
458, 200, -1.3750559167336882, 1
459, 200, -2.2458146756276838, 1
460, 200, -1.9942378865744772, 1
461, 200, -2.0649147265433636, 1
462, 200, -0.5939216906781627, 1
463, 200, -1.68153348339826, 1
464, 200, -2.239300463014946, 1
465, 200, -2.7929724489971877, 1
466, 200, -2.8784282399615275, 1
467, 200, -2.145245371743448, 1
468, 200, -3.620540815057016, 1
469, 200, -2.742579370599787, 1
470, 200, -0.35845082535527795, 1
471, 200, -1.8044558857016686, 1
472, 200, -2.322190973258649, 1
473, 200, -3.0210487823087977, 1
474, 200, -3.2397929370018055, 1
475, 200, -0.5776543954465289, 1
476, 200, -2.790122297027412, 1
477, 200, -0.2624034164722221, 1
478, 200, -2.9801878583434807, 1
479, 200, -3.2911133743460015, 1
480, 200, -2.7257426008699475, 1
481, 200, -2.937093739033544, 1
482, 200, -3.365793889273527, 1
483, 200, -2.310225815801127, 1
484, 200, -2.4145146359471443, 1
485, 200, -1.773637450952108, 1
486, 200, -2.2698438564166135, 1
487, 200, -2.4583535552949063, 1
488, 200, -3.8655842521610064, 1
489, 200, -4.969001720791357, 1
490, 200, -0.4563525845738601, 1
491, 200, -4.131737912091168, 1
492, 200, -2.668233724316857, 1
493, 200, -2.7770398643996255, 1
494, 200, -3.492223467407963, 1
495, 200, -3.046608174840417, 1
496, 200, -3.913394658405644, 1
497, 200, -4.052310379561143, 1
498, 200, -0.6784486410677526, 1
499, 200, -0.3575334602254178, 1
500, 200, -0.4922221421020425, 1
501, 200, -1.1040284808109895, 1
502, 200, -0.36448356893749445, 1
503, 200, -4.020692037704201, 1
504, 200, -0.45666778122626467, 1
505, 200, -1.444421671213624, 1
506, 200, -0.586958218710058, 1
507, 200, -4.652632288603121, 1
508, 200, -3.541142169494559, 1
509, 200, -5.26640945800346, 1
510, 200, -0.35767430008452045, 1
511, 200, -3.3061037668850717, 1
512, 200, -1.836718945656272, 1
513, 200, -3.3395005963741458, 1
514, 200, -0.21971518408517282, 1
515, 200, -3.7672657930779865, 1
516, 200, -3.8990938597221563, 1
517, 200, -3.5450053935405306, 1
518, 200, -2.083022258462696, 1
519, 200, -3.8554218180865916, 1
520, 200, -3.362742594153354, 1
521, 200, -2.1599414818480898, 1
522, 200, -3.9622341460126242, 1
523, 200, -0.43179688342548356, 1
524, 200, -5.323289799618457, 1
525, 200, -4.410423449304095, 1
526, 200, -2.8567876763980156, 1
527, 200, -7.203395418422642, 1
528, 200, -0.1761470796066002, 1
529, 200, -0.06146910980107977, 1
530, 200, -0.3389379914684077, 1
531, 200, -5.901251136211746, 1
532, 200, -4.563851671509653, 1
533, 200, -4.511841874250849, 1
534, 200, -0.32439238996189806, 1
535, 200, -5.8368895105011465, 1
536, 200, -4.58013237370064, 1
537, 200, -5.505489134995278, 1
538, 200, -5.440204917908761, 1
539, 200, -5.9970614696529125, 1
540, 200, -0.4064206211019164, 1
541, 200, -6.825324778253642, 1
542, 200, -5.588148601988527, 1
543, 200, -6.09428634053453, 1
544, 200, -6.4661949273888855, 1
545, 200, -6.284742384507294, 1
546, 200, -6.562775218523817, 1
547, 200, -5.989310915194463, 1
548, 200, -4.659655305993716, 1
549, 200, -7.036325888730409, 1
550, 200, -8.07153975718262, 1
551, 200, -0.14195802072041278, 1
552, 200, -6.121744597090791, 1
553, 200, -0.1978611310610516, 1
554, 200, -7.3229505770901016, 1
555, 200, -7.570813785814074, 1
556, 200, -8.466864006432678, 1
557, 200, -7.5803620487411445, 1
558, 200, -7.782188807680577, 1
559, 200, -7.801474014770034, 1
560, 200, -8.283539323173688, 1
561, 200, -6.923941802580306, 1
562, 200, -8.116514489425459, 1
563, 200, -8.640054734886704, 1
564, 200, -9.146078454486204, 1
565, 200, -7.393306640415679, 1
566, 200, -9.783912963528426, 1
567, 200, -8.196060407721234, 1
568, 200, -10.062512416963013, 1
569, 200, -8.22331016521739, 1
570, 200, -8.569334366691814, 1
571, 200, -9.676201532760569, 1
572, 200, -10.10054628514734, 1
573, 200, -9.918128910599352, 1
