episode number, steps in evaluation, accumulated reward, done 
182, 200, -0.1918726421446806, 1
183, 200, -0.06190012569232408, 1
184, 200, -0.07895941940420817, 1
185, 200, -0.023634547255989975, 1
186, 200, -0.06322124854593637, 1
187, 200, -0.01699029604399078, 1
188, 200, -0.04967717178885361, 1
189, 200, -0.15734488301430985, 1
190, 200, -0.36118267211459293, 1
191, 200, -0.3990570151761419, 1
192, 200, -0.8193186070830651, 1
193, 200, -0.6966383704277682, 1
194, 200, -0.7464601981357948, 1
195, 200, -0.4695804874684451, 1
196, 200, -0.8600488261765906, 1
197, 200, -0.9398253240479116, 1
198, 200, -1.1213269917129558, 1
199, 200, -1.6464306582271337, 1
200, 200, -1.673420866212632, 1
201, 200, -2.010215251645423, 1
202, 200, -2.0650600643101904, 1
203, 200, -2.203161108538854, 1
204, 200, -2.1949978000898227, 1
205, 200, -2.033011547155678, 1
206, 200, -1.8873737646104234, 1
207, 200, -2.049073313191542, 1
208, 200, -2.61269347254511, 1
209, 200, -2.8199962843302573, 1
210, 200, -2.0034699333508184, 1
211, 200, -1.7596837782896682, 1
212, 200, -2.1494865964182646, 1
213, 200, -1.9449121063861936, 1
214, 200, -2.0116087733677612, 1
215, 200, -2.245083478975123, 1
216, 200, -1.7542454875843032, 1
217, 200, -2.0737526073211496, 1
218, 200, -2.801982024044211, 1
219, 200, -3.262114239244679, 1
220, 200, -3.1802627896369278, 1
221, 200, -3.148689750833302, 1
222, 200, -3.41098481504128, 1
223, 200, -3.5549061990142263, 1
224, 200, -3.8854084155646693, 1
225, 200, -3.781897940137513, 1
226, 200, -3.641323464472465, 1
227, 200, -3.736767596930164, 1
228, 200, -3.851731492706863, 1
229, 200, -3.711515465107842, 1
230, 200, -3.5484320276533863, 1
231, 200, -3.860281050129145, 1
232, 200, -3.917731862631169, 1
233, 200, -3.918986323868839, 1
234, 200, -3.9696713818362155, 1
235, 200, -3.5074842414225964, 1
236, 200, -3.5810616164213482, 1
237, 200, -4.025800204754657, 1
238, 200, -3.458701907191233, 1
239, 200, -3.8671747535889653, 1
240, 200, -4.026457256648025, 1
241, 200, -4.536284251273898, 1
242, 200, -4.1014624793457894, 1
243, 200, -4.063659291281194, 1
244, 200, -3.8433724503488658, 1
245, 200, -4.390087824120579, 1
246, 200, -4.04872683546936, 1
247, 200, -4.529617199374815, 1
248, 200, -4.14819412604667, 1
249, 200, -4.2996893918009045, 1
250, 200, -4.266398272535504, 1
251, 200, -3.9618033777770734, 1
252, 200, -4.361625121796256, 1
253, 200, -4.155136973988703, 1
254, 200, -4.197988831611894, 1
255, 200, -4.2358774245310595, 1
256, 200, -4.7157831777943295, 1
257, 200, -4.391529833590629, 1
258, 200, -4.64858970377564, 1
259, 200, -4.772905143277174, 1
260, 200, -5.224597538672234, 1
261, 200, -4.923658535769916, 1
262, 200, -4.639322796287873, 1
263, 200, -4.341631910937518, 1
264, 200, -4.871263559189163, 1
265, 200, -5.001701376042331, 1
266, 200, -5.326129634985163, 1
267, 200, -5.494080229728301, 1
268, 200, -5.3613136065091505, 1
269, 200, -5.644494777201749, 1
270, 200, -5.4392218274750626, 1
271, 200, -5.5748297809446115, 1
272, 200, -5.477863618666892, 1
273, 200, -4.524921956207129, 1
274, 200, -3.8194768990850387, 1
275, 200, -2.9211204431079487, 1
276, 200, -1.8630069399518991, 1
277, 200, -2.2331421491794763, 1
278, 200, -2.1062132993094487, 1
279, 200, -2.2890917004964226, 1
280, 200, -2.0538208222993735, 1
281, 200, -2.1873427918560524, 1
282, 200, -2.0706834057604393, 1
283, 200, -2.1417285343292236, 1
284, 200, -2.0030417987202602, 1
285, 200, -2.3905787975812394, 1
286, 200, -2.281519432805397, 1
287, 200, -2.0449677286448837, 1
288, 200, -2.0392936722058534, 1
289, 200, -2.0505528204684262, 1
290, 200, -2.5390116670413225, 1
291, 200, -2.2426369137073756, 1
292, 200, -2.2620604600030036, 1
293, 200, -2.3512919442894384, 1
294, 200, -2.066392401781582, 1
295, 200, -1.3638908390876918, 1
296, 200, -0.8160635639061484, 1
297, 200, -0.894802590335562, 1
298, 200, -0.42762898903773294, 1
299, 200, -0.5486457166124634, 1
300, 200, -0.43701900608782057, 1
301, 200, -0.5267591664691097, 1
302, 200, -0.6266535543693211, 1
303, 200, -0.7430538274809902, 1
304, 200, -0.6597401232166045, 1
305, 200, -0.46156960581885076, 1
306, 200, -0.495460202172276, 1
307, 200, -0.5020829392127782, 1
308, 200, -0.5836937641980892, 1
309, 200, -0.633903951780686, 1
310, 200, -0.6238014158105079, 1
311, 200, -0.25791364301155295, 1
312, 200, -0.3509675910653719, 1
313, 200, -0.3293825011299018, 1
314, 200, -0.4284841400696069, 1
315, 200, -0.35751327208526973, 1
316, 200, -0.3500490329057085, 1
317, 200, -0.26157699626501646, 1
318, 200, -0.10268774512741226, 1
319, 200, -0.03913504395824066, 1
320, 200, -0.06671948606178209, 1
321, 200, -0.18414284252861957, 1
322, 200, -0.20027492491484464, 1
323, 200, -0.13892037446004032, 1
324, 200, -0.009413655204907423, 1
325, 200, -0.046784773075962974, 1
326, 200, -0.007581599339892093, 1
327, 200, -0.038684122126724785, 1
328, 200, -0.012140947619871853, 1
329, 200, -0.08065656728924127, 1
330, 200, -0.1975376412649248, 1
331, 200, -0.12071119434578499, 1
332, 200, -0.18388186148397673, 1
333, 200, -0.10403611338556729, 1
334, 200, -0.05476689372529572, 1
335, 200, -0.07067266697315332, 1
336, 200, -0.03706095132974892, 1
337, 200, -0.0178120149013844, 1
338, 200, -0.05606622437905427, 1
339, 200, -0.09215625140511384, 1
340, 200, -0.06956460507048619, 1
341, 200, -0.04135728018163358, 1
342, 200, -0.07807071102594575, 1
343, 200, -0.061828797951569474, 1
344, 200, -0.04422333958899815, 1
345, 200, -0.06458753951145393, 1
346, 200, -0.015270541811171852, 1
347, 200, -0.08600685217442516, 1
348, 200, -0.043482276415875355, 1
349, 200, -0.0456541660099337, 1
350, 200, -0.07170106254603606, 1
351, 200, -0.05326863031423315, 1
352, 200, -0.09137510362685768, 1
353, 200, -0.012764862907244958, 1
354, 200, -0.037031317233384146, 1
355, 200, -0.03423525593157595, 1
356, 200, -0.013752007865946537, 1
357, 200, -0.08860954988518803, 1
358, 200, -0.10338081691626032, 1
359, 200, -0.09983630241731756, 1
360, 200, -0.09831213087596423, 1
361, 200, -0.11574648795404237, 1
362, 200, -0.11320012364993909, 1
363, 200, -0.20120467707449297, 1
364, 200, -0.060283381159107564, 1
365, 200, -0.12037644083582355, 1
366, 200, -0.19249060299515283, 1
367, 200, -0.18752651699573367, 1
368, 200, -0.10976726671586795, 1
369, 200, -0.13587419946419949, 1
370, 200, -0.07466247110522332, 1
