episode number, steps in evaluation, accumulated reward, done 
790, 200, -0.14777960485197736, 1
795, 200, -0.10136354988512904, 1
800, 200, -0.756672237786164, 1
805, 200, -0.2763389836161249, 1
810, 200, -1.7993029641094096, 1
815, 200, -0.07022504420830905, 1
820, 200, -0.22456832030401735, 1
825, 200, -1.1921126899083216, 1
830, 200, -0.11253045541575869, 1
835, 200, -0.17509402778594715, 1
840, 200, -0.5465847675217137, 1
845, 200, -0.1832950896063795, 1
850, 200, -2.51919874333102, 1
855, 200, -0.15559114525673334, 1
860, 200, -0.45922129369768183, 1
865, 200, -0.4815985128327566, 1
870, 200, -1.4779410639218418, 1
875, 200, -0.2956783227913911, 1
880, 200, -0.2785867835642687, 1
885, 200, -0.7094537449170879, 1
890, 200, -0.686502016053514, 1
895, 200, -0.44019854619658916, 1
900, 200, -0.2758578488004745, 1
905, 200, -1.08252640162732, 1
910, 200, -0.5064265259814862, 1
915, 200, -3.7991379331156976, 1
920, 200, -1.3323934016494088, 1
925, 200, -3.9056356929558835, 1
930, 200, -3.50952643575238, 1
935, 200, -3.152849504717385, 1
940, 200, -1.5265764291866115, 1
945, 200, -1.6673708319385687, 1
950, 200, -3.143200861914705, 1
955, 200, -3.0247386912883245, 1
960, 200, -3.573824601798958, 1
965, 200, -2.2271351341002474, 1
970, 200, -2.766168943986586, 1
975, 200, -2.238944695791182, 1
980, 200, -2.478992722527881, 1
985, 200, -1.0128157078022397, 1
990, 200, -2.53751075318632, 1
995, 200, -2.89863014823676, 1
1000, 200, -2.346061200531384, 1
